Author cleaned,Author editable,Viaf id,Viaf OK,Internal id,Internal id OK,notes,class
"Barzazi, A.","Barzazi, Antonella",http://viaf.org/viaf/71516325,,326,326,,1
"Dowling, Gregory","Dowling, Gregory",http://viaf.org/viaf/71526269,,351,351,,2
"Tagliapietra, G.","Tagliapietra, G.",http://viaf.org/viaf/71577325,,905,905,,2
"Orlando, Ermanno","Orlando, Ermanno",http://viaf.org/viaf/71626420,,488,488,,1
"Schiavon, A.","Schiavon, A.",http://viaf.org/viaf/71708876,,438,438,,2
"Schiavon, L.","Schiavon, L.",http://viaf.org/viaf/71708876,,706,706,,2
"Vivo, Filippo de","De Vivo, Filippo",http://viaf.org/viaf/71726493,,490,490,,1
"Lizier, Augusto","Lizier, Augusto",http://viaf.org/viaf/71775395,,1084,1084,,1
"Lizier, A.","Lizier, Augusto",http://viaf.org/viaf/71775395,,1084,1084,,1
"Urban, Lina","Urban, Lina",http://viaf.org/viaf/7234848,,1079,137,,1
"Favero, Elia Bordignon","Bordignon Favero, Elia ",http://viaf.org/viaf/72607314,,822,822,,1
"Gallina, Annamaria","Gallina, Annamaria",http://viaf.org/viaf/72679911,,943,943,,1
"Lovarini, Emilio","Lovarini, Emilio",http://viaf.org/viaf/72827188,,801,801,,1
"Major, Alain","Major, Alain",http://viaf.org/viaf/73098046,,1493,1493,,1
"Bertazzo, G.","Bertazzo, Giuseppe",http://viaf.org/viaf/73102444,,762,762,,1
"Lanfranchi, Fausto","Lanfranchi, Fausto",http://viaf.org/viaf/73432100,,1201,1201,,1
"Griguolo, P.","Griguolo, Primo",http://viaf.org/viaf/73508339,,761,761,,1
"Petrizzelli, M.","Petrizzelli, Michela",http://viaf.org/viaf/73556811,,1528,1528,,1
"Gamulin, Grgo","Gamulin, Grgo",http://viaf.org/viaf/73853752,,262,262,,1
"Luzzatto, G. L.","Luzzatto, Guido Lodovico",http://viaf.org/viaf/73875381,http://viaf.org/viaf/4630,346,346,,1
"LUZZATTO, GINO","Luzzatto, Gino",http://viaf.org/viaf/73875381,http://viaf.org/viaf/76349618,346,346,,1
"Zorzi, Marino","Zorzi, Marino",http://viaf.org/viaf/73875979,http://viaf.org/viaf/73891504,631,631,,1
"Zorzi, Rosella Mamoli","Mamoli Zorzi, Rosella",http://viaf.org/viaf/73875979,,631,733,,1
"Zorzi, M.","Zorzi, Marino",http://viaf.org/viaf/73875979,http://viaf.org/viaf/73891504,631,631,,1
"Mamoli Zorzi, R.","Mamoli Zorzi, Rosella",http://viaf.org/viaf/73875979,,733,733,,1
"Corazzol, Adriana Guarnieri","Guarnieri Corazzol, Adriana ",http://viaf.org/viaf/73887480,,763,763,,1
"Luca, Lia De","De Luca, Lia",http://viaf.org/viaf/73905895,http://viaf.org/viaf/313528072,615,615,,1
"Barbieri, Edoardo","Barbieri, Edoardo",http://viaf.org/viaf/73909478,,596,596,,1
"Poppi, M.","Poppi, M.",http://viaf.org/viaf/73929342,,65,65,,2
"Carnazzi, Giulio","Carnazzi, Giulio",http://viaf.org/viaf/73951593,,1245,1245,,1
"Zama, Pietro","Zama, Pietro",http://viaf.org/viaf/73981894,,496,496,,1
"Serena, Augusto","Serena, Augusto",http://viaf.org/viaf/74070949,,902,902,,1
"Folin, Marco","Folin, Marco",http://viaf.org/viaf/74072974,,1089,1089,,1
"Olivieri, Antonio","Olivieri, Antonio",http://viaf.org/viaf/74085363,,248,248,,2
"Gaeta, R.","Gaeta, R.",http://viaf.org/viaf/74090175,,6,6,,2
"Derosas, Renzo","Derosas, Renzo",http://viaf.org/viaf/74098766,,307,307,,1
"Grimaldo, C.","Grimaldo, C.",http://viaf.org/viaf/74109868,,1358,1358,,2
"Qvortrup, Jens","Qvortrup, Jens",http://viaf.org/viaf/74172257,,551,551,,1
"Chiancone, C.","Chiancone, Claudio",http://viaf.org/viaf/7425728,http://viaf.org/viaf/287395958,506,506,,1
"Ziliotto, B.","Ziliotto, B.",http://viaf.org/viaf/7433701,,1128,1128,,2
"Geron, Gastone","Geron, Gastone",http://viaf.org/viaf/7434171,,605,605,,1
"Lucchetta, Francesca","Lucchetta, Francesca",http://viaf.org/viaf/7439825,,886,886,,1
"Zille, Luisa","Zille, Luisa",http://viaf.org/viaf/7440098,,913,913,,1
"Cozzi, Luisa","Cozzi, Luisa",http://viaf.org/viaf/7440098,,1489,1489,,1
"Polato, Lorenzo","Polato, Lorenzo",http://viaf.org/viaf/7449669,,378,378,,2
"Quaroni, Pietro","Quaroni, Pietro",http://viaf.org/viaf/74648443,,1389,1389,,1
"Cisotto, Gianni A.","Cisotto, Gianni A.",http://viaf.org/viaf/7466860,,1148,1148,,1
"Cisotto, G. A.","Cisotto, Gianni A.",http://viaf.org/viaf/7466860,,1148,1148,,1
"Miozzi, Eugenio","Miozzi, Eugenio",http://viaf.org/viaf/74736926,,1108,1108,,1
"Leitner, Ch.","Leitner, Ch.",http://viaf.org/viaf/74968606,,1253,1253,,2
"Baldan, Sergio","Baldan, Sergio",http://viaf.org/viaf/75014863,,226,226,1943 o 1948,2
"Cattini, Marco","Cattini, Marco",http://viaf.org/viaf/7513497,,150,150,,1
"Bertacchi, Luisa","Bertacchi, Luisa",http://viaf.org/viaf/7522763,,482,482,,1
"Iliadou, Démocratie","Hemmerdinge-Iliadou, Démocratie",http://viaf.org/viaf/75349287,,976,976,,1
"Hemmerdinger Iliadou, D.","Hemmerdinge-Iliadou, Démocratie",http://viaf.org/viaf/75349287,,1097,976,,1
"Mattioda, Enrico","Mattioda, Enrico",http://viaf.org/viaf/7548398,,546,546,,1
"Pelusi, Simonetta","Pelusi, Simonetta",http://viaf.org/viaf/7561847,,1442,1442,,1
"Nanetti, Andrea","Nanetti, Andrea",http://viaf.org/viaf/75643223,,14,14,,1
"Widlöcher, Daniel","Widlöcher, Daniel",http://viaf.org/viaf/7586343,,480,480,,1
"Walberg, Helen Deborah","Walberg, Helen Deborah",http://viaf.org/viaf/76020586,,1492,1492,,1
"Colombi, Emanuela","Colombi, Emanuela",http://viaf.org/viaf/76221374,,1206,1206,,1
"Endrizzi, Cosetta","Endrizzi, Cosetta",http://viaf.org/viaf/76249001,,1041,1041,,1
"Asdrachas, Spyros","Asdrachas, Spyros",http://viaf.org/viaf/7625848,,966,966,,1
"Gazzetta, Liviana","Gazzetta, Liviana",http://viaf.org/viaf/7629743,,735,735,,1
"Stoppato, E.","Stoppato, E.",http://viaf.org/viaf/7630780,,645,645,,2
"Graziani, A.","Graziani, A.",http://viaf.org/viaf/76310334,,1145,1145,,2
"Fumaroli, Marc","Fumaroli, Marc",http://viaf.org/viaf/76315742,,1033,1033,,1
"Silvano, G.","Silvano, Giovanni",http://viaf.org/viaf/76322907,http://viaf.org/viaf/12343519,1348,1348,,1
"Sartori, Paola Lanaro","Lanaro Sartori, Paola",http://viaf.org/viaf/76329179,,10,10,"Lanaro Sartori, Paola",1
"Sartori, F.","Sartori, Franco",http://viaf.org/viaf/76329179,http://viaf.org/viaf/51770943,10,464,1922-2004,1
"Lanaro, S.","Lanaro, Silvio",http://viaf.org/viaf/76329179,http://viaf.org/viaf/93578813,303,303,,1
"Lanaro, Paola","Lanaro, Paola",http://viaf.org/viaf/76329179,,757,10,"Lanaro Sartori, Paola",1
"Cesare, Giovanni Battista de","De Cesare, Giovanni Battista ",http://viaf.org/viaf/76340571,,751,751,,1
"Zucconi, Guido","Zucconi, Guido",http://viaf.org/viaf/76351004,,864,864,,1
"Vivanti, Corrado","Vivanti, Corrado",http://viaf.org/viaf/76381817,,390,390,,1
"Padovan, Giovanni","Padovan, Giovanni",http://viaf.org/viaf/76389679,,743,743,,1
"Mascherpa, Giorgio","Mascherpa, Giorgio",http://viaf.org/viaf/76394315,,1160,1160,,1
"Etonti, Mirto","Etonti, Mirto",http://viaf.org/viaf/7641945,,422,422,,1
"Sandri, G.","Sandri, Gino",http://viaf.org/viaf/76442645,,180,180,,2
"Sandri, Gino","Sandri, Gino",http://viaf.org/viaf/76442645,,180,180,,2
"Buganza, Gianni","Buganza, Gianni",http://viaf.org/viaf/76483317,,252,252,,1
"Berto, Luigi Andrea","Berto, Luigi Andrea",http://viaf.org/viaf/76530126,,165,165,,1
"Berto, L. A.","Berto, Luigi Andrea",http://viaf.org/viaf/76530126,,165,165,,1
"Battistella, A.","Battistella, A.",http://viaf.org/viaf/76539765,,1414,1414,,2
"Battistella, O.","Battistella, Oreste",http://viaf.org/viaf/76539765,http://viaf.org/viaf/89102999,1323,1323,,1
"Valentina, Marcello Della","Della Valentina, Marcello ",http://viaf.org/viaf/76607519,,1009,1009,,1
"Breccia, Marina","Breccia, Marina",http://viaf.org/viaf/76620058,,764,764,,1
"Giormani, Virgilio","Giormani, Virgilio",http://viaf.org/viaf/76629090,,1249,1249,,1
"Giordano, Davide","Giordano, Davide",http://viaf.org/viaf/76696402,,424,424,,2
"Sega, Maria Teresa","Sega, Maria Teresa",http://viaf.org/viaf/7673109,,501,501,,1
"Cowan, Alexander","Cowan, Alexander Francis",http://viaf.org/viaf/76932907,,685,685,,1
"Cowan, A.","Cowan, Alexander Francis",http://viaf.org/viaf/76932907,,685,685,,1
"Lombardi, Francesco Vittorio","Lombardi, Francesco Vittorio",http://viaf.org/viaf/77475342,,819,819,,1
"Veress, A.","Veress, A.",http://viaf.org/viaf/7764760,,1140,1140,,2
"Papafava, Novello","Papafava, Novello",http://viaf.org/viaf/77987023,,948,948,,1
"Pes, Luca","Pes, Luca",http://viaf.org/viaf/78145514,,118,118,,1
"Pastega, Gino","Pastega, Gino",http://viaf.org/viaf/78282991,,158,158,,2
"Navazio, Enzo","Navazio, Enzo",http://viaf.org/viaf/78400071,,1054,1054,,1
"Banterla, E.","Banterla, Elena",http://viaf.org/viaf/78441610,http://viaf.org/viaf/67680566,88,88,,1
"Pagratis, Gerassimos D.","Pankratēs, Gerasimos D.",http://viaf.org/viaf/78969291,,646,646,,1
"Alpago Novello, L.","Alpago Novello, Luigi",http://viaf.org/viaf/79038489,http://viaf.org/viaf/88705210,1397,1397,,1
"Tramontin, Silvio","Tramontin, Silvio",http://viaf.org/viaf/79044693,,125,125,,1
"Tramontin, S.","Tramontin, Silvio",http://viaf.org/viaf/79044693,,125,125,,1
"Chiari, Alberto","Chiari, Alberto",http://viaf.org/viaf/79046426,,1093,1093,,1
"Trombatore, Gaetano","Trombatore, Gaetano",http://viaf.org/viaf/79048281,,603,603,,1
"Trombatore, G.","Trombatore, Gaetano",http://viaf.org/viaf/79048281,,603,603,,1
"TROMBATORE, GAETANO","Trombatore, Gaetano",http://viaf.org/viaf/79048281,,603,603,,1
"Frede, Carlo de","De Frede, Carlo",http://viaf.org/viaf/79051364,,503,503,,1
"Travi, Ernesto","Travi, Ernesto",http://viaf.org/viaf/79053508,,1522,1522,,1
"Galli, Carlo","Galli, Carlo",http://viaf.org/viaf/79063750,,590,590,,2
"Koestermann, E.","Koestermann, Erich",http://viaf.org/viaf/79069232,,701,701,,1
"Nordio, Mario","Nordio, Mario",http://viaf.org/viaf/79071324,,116,116,,2
"Mangini, N.","Mangini, Nicola",http://viaf.org/viaf/79075757,,499,499,,1
"Mangini, Nicola","Mangini, Nicola",http://viaf.org/viaf/79075757,,499,499,,1
"Corgnali, G. B.","Corgnali, Giovanni Battista",http://viaf.org/viaf/79110961,,323,323,,1
"Corgnali, Giovanni Battista","Corgnali, Giovanni Battista",http://viaf.org/viaf/79110961,,323,323,,1
"Campigotto, Luca","Campigotto, Luca",http://viaf.org/viaf/79116443,,215,215,,1
"Ghiotto, A. R.","Ghiotto, Andrea Raffaele",http://viaf.org/viaf/79130420,http://viaf.org/viaf/173062663,293,293,,1
"Berti, Giampietro","Berti, Giampietro",http://viaf.org/viaf/79157576,,465,465,,1
"Berti, G.","Berti, Giampietro",http://viaf.org/viaf/79157576,,465,465,,1
"Belleli, Maria Luisa","Belleli, Maria Luisa",http://viaf.org/viaf/79401013,,1401,1401,,1
"Canella, M.","Canella, M.",http://viaf.org/viaf/79401717,,1471,1471,,2
"Tomadakis, Nicolaos B.","Tomadakis, Nikolaos V.",http://viaf.org/viaf/79444181,,1266,1266,,1
"Branzi, Silvio","Branzi, Silvio",http://viaf.org/viaf/79486073,,343,343,,1
"Niccolini, Nicola","Niccolini, Nicola",http://viaf.org/viaf/80018306,,41,41,,2
"Nicolini, N.","Nicolini, N.",http://viaf.org/viaf/80018306,,41,41,,2
"Maggio, Silvia","Maggio, Silvia",http://viaf.org/viaf/80320153,,794,794,,1
"Mazzarolli, Leopoldo","Mazzarolli, Leopoldo",http://viaf.org/viaf/80326878,,183,183,,1
"Filoramo, Giovanni","Filoramo, Giovanni",http://viaf.org/viaf/80691105,,53,53,,1
"Das, Sheila","Das, Sheila",http://viaf.org/viaf/80750618,,1244,1244,,1
"Collavizza, Isabella","Collavizza, Isabella",http://viaf.org/viaf/80754466,,1285,1285,,1
"Gamba, Giovanna","Gamba, Giovanna",http://viaf.org/viaf/80814945,,318,318,,1
"Nave, A.","Nave, A.",http://viaf.org/viaf/8102616,,261,261,,2
"Tomasi, Michele","Tomasi, Michele",http://viaf.org/viaf/81168995,,882,882,,1
"Bortolan, Gino","Bortolan, Gino",http://viaf.org/viaf/81272446,,1398,1398,,1
"Poletto, Laura","Poletto, Laura",http://viaf.org/viaf/81354997,,18,18,,1
"Catra, Elena","Catra, Elena",http://viaf.org/viaf/81537315,,358,358,,1
"Bianchi, M. T.","Bianchi, M. T.",http://viaf.org/viaf/822442,,714,714,,0
"Ballarin, E.","Ballarin, E.",http://viaf.org/viaf/82594923,,373,373,,2
"Semi, Antonio Alberto","Semi, Antonio Alberto",http://viaf.org/viaf/8261384,,1274,1274,,1
"Pignata, Marianna","Pignata, Marianna",http://viaf.org/viaf/83597643,,367,367,,2
"Piva, Chiara","Piva, Chiara",http://viaf.org/viaf/83611838,,50,50,,2
"Pierguidi, Stefano","Pierguidi, Stefano",http://viaf.org/viaf/83627295,,466,466,,1
"Wright, Diana Gilliland","Wright, Diana Gilliland",http://viaf.org/viaf/83637702,,389,389,,1
"Gregori, G. L.","Gregori, G. L.",http://viaf.org/viaf/83984609,,110,110,,2
"Scarpari, Maurizio","Scarpari, Maurizio",http://viaf.org/viaf/84068173,,263,263,,1
"Margetic, Lujo","Margetic, Lujo",http://viaf.org/viaf/84223346,,348,348,,1
"Callegari, F.","Callegari, F.",http://viaf.org/viaf/84482843,,415,415,,2
"Callegari, M.","Callegari, M.",http://viaf.org/viaf/84482843,,793,793,,2
"Grubb, James S.","Grubb, James S.",http://viaf.org/viaf/84540008,,393,393,,1
"Rosada, Maurizio","Rosada, Maurizio",http://viaf.org/viaf/84717166,,996,996,,1
"Enzo, A.","Enzo, A.",http://viaf.org/viaf/85043453,,277,277,,2
"Marchini, Nelli-Elena Vanzan","Marchini, Nelli-Elena Vanzan",http://viaf.org/viaf/8537634,,1509,1509,,1
"Calzavara, Luigi","Calzavara, Luigi",http://viaf.org/viaf/86146029508835821330,,38,38,,1
"Mason, M.","Mason, M.",http://viaf.org/viaf/86177653,,407,407,,2
"Maxson, Brian J.","Maxson, Brian Jeffrey",http://viaf.org/viaf/86177653,,407,407,,1
"Cellauro, Louis","Cellauro, Louis",http://viaf.org/viaf/86327920,,459,459,,1
"Kolyva-Karaleka, Marianna","Kolyva-Karaleka, Marianna",http://viaf.org/viaf/86339935,,1223,1223,,1
"Pellizzari, Giovanni","Pellizzari, Giovanni",http://viaf.org/viaf/86392501,,942,942,,1
"Descendre, Romain","Descendre, Romain",http://viaf.org/viaf/86402940,,978,978,,1
"Bartolini, D.","Bartolini, D.",http://viaf.org/viaf/87470344,,1144,1144,,2
"Bassi, C.","Bassi, C.",http://viaf.org/viaf/88031584,,421,421,,2
"Bassi, G.","Bassi, G.",http://viaf.org/viaf/88031584,,1000,1000,,2
"Lucas, Gérard","Lucas, Gérard",http://viaf.org/viaf/88062260,,250,250,,1
"Bennato, F.","Bennato, F.",http://viaf.org/viaf/88075423,,914,914,,1
"Damien, Elsa","Damien, Elsa",http://viaf.org/viaf/88114017,,208,208,,1
"Caffi, Avon","Caffi Avon, Giuseppe",http://viaf.org/viaf/88114306,,251,251,,1
"Fattori, Daniela","Fattori, Daniela",http://viaf.org/viaf/88648415,,689,689,,1
"Lanfranchi, Luigi","Lanfranchi, Luigi",http://viaf.org/viaf/88692603,,1231,1231,,1
"Bellussi, Germano","Bellussi, Germano",http://viaf.org/viaf/88710160,,467,467,,2
"Biscaro, G.","Biscaro, Girolamo",http://viaf.org/viaf/88716258,,1289,1289,,1
"Massari, Antonio","Massari, Antonio",http://viaf.org/viaf/88738181,,1495,1495,,1
"Libera, Sandro Dalla","Dalla Libera, Sandro ",http://viaf.org/viaf/88748261,,744,744,,1
"Bosisio, Achille","Bosisio, Achille",http://viaf.org/viaf/88758583,,69,69,,1
"BOSISIO, ACHILLE","Bosisio, Achille",http://viaf.org/viaf/88758583,,69,69,,1
"Franceschi, Camillo de","De Franceschi, Camillo ",http://viaf.org/viaf/88765017,,1038,1038,,1
"Franceschi, Camillo De","De Franceschi, Camillo ",http://viaf.org/viaf/88765017,,1038,1038,,1
"Rigobon, Pietro","Rigobon, Pietro",http://viaf.org/viaf/88769612,,521,521,,1
"Serafini, Augusto","Serafini, Augusto",http://viaf.org/viaf/88788253,,936,936,,1
"Bentivoglio, Laura","Bentivoglio, Laura",http://viaf.org/viaf/88815185,,1506,1506,,1
"Fabris, A.","Fabris, Antonio Maria",http://viaf.org/viaf/88820331,,1162,1162,,1
"Fabris, Antonio","Fabris, Antonio Maria",http://viaf.org/viaf/88820331,,1162,1162,,1
"Molin, V.","Molin, V.",http://viaf.org/viaf/88826646,,961,961,,2
"Molin, Giovanni Dal","Dal Molin, Giovanni Antonio",http://viaf.org/viaf/88826646,,961,961,,1
"Majer, Giovannina","Majer, Giovannina",http://viaf.org/viaf/88837843,,249,249,,1
"Majer, G.","Majer, Giovannina",http://viaf.org/viaf/88837843,,249,249,,1
"Zaccaria, Vittorio","Zaccaria, Vittorio",http://viaf.org/viaf/88850340,,1150,1150,,1
"Zorzanello, Pietro","Zorzanello, Pietro",http://viaf.org/viaf/88857888,,627,627,,2
"Gentile, Attilio","Gentile, Attilio",http://viaf.org/viaf/88915500,,1207,1207,,1
"Conigliani, N.","Conigliani, Nerina",http://viaf.org/viaf/88920544,http://viaf.org/viaf/304921436,47,47,,1
"Arturo Maria, da Carmignano di Brenta","Arturo Maria, da Carmignano di Brenta",http://viaf.org/viaf/88966032,,681,681,,1
"Dell'Oro, Giuseppe","Dell'Oro, Giuseppe",http://viaf.org/viaf/89039805,,810,810,,1
"Dell’Oro, Giuseppe","Dell’Oro, Giuseppe",http://viaf.org/viaf/89039805,,810,810,,1
"Thomas, Hans Michael","Thomas, Hans Michael",http://viaf.org/viaf/89087225,,1046,1046,,1
"Jestaz, B.","Jestaz, Bertrand",http://viaf.org/viaf/89099221,,1067,1067,,1
"Schio, Alvise Da","Schio, Alvise da",http://viaf.org/viaf/89130854,,955,955,,1
"Maddalena, C.","Maddalena, C.",http://viaf.org/viaf/89231374,,720,720,,2
"MESSINI, RUGGIERO","Messini, Ruggiero",http://viaf.org/viaf/89297066,,321,321,,1
"Messini, Ruggiero","Messini, Ruggiero",http://viaf.org/viaf/89297066,,321,321,,1
"Pezzali, Amalia","Pezzali, Amalia",http://viaf.org/viaf/89343200,,1026,1026,,1
"Petronio, Mario","Petronio, Mario",http://viaf.org/viaf/89359620,,1152,1152,,1
"Gava, Raffaella","Gava, Raffaella",http://viaf.org/viaf/89378840,,1280,1280,,1
"Sassi, Ferruccio","Sassi, Ferruccio",http://viaf.org/viaf/89412089,,194,194,,1
"Sassi, F.","Sassi, Ferruccio",http://viaf.org/viaf/89412089,,194,194,,1
"Sarfatti, Gustavo","Sarfatti, Gustavo",http://viaf.org/viaf/89415849,,1315,1315,,1
"Ricci, Giovanni","Ricci, Giovanni",http://viaf.org/viaf/89428315,,179,179,,2
"Scarpa, Attilio","Scarpa, Attilio",http://viaf.org/viaf/89448865,,626,626,,2
"Schiavuzzi, B.","Schiavuzzi, B.",http://viaf.org/viaf/89470309,,565,565,,2
"ZANON, FRANCESCO SAVERIO","Zanon, Francesco Saverio",http://viaf.org/viaf/89481310,http://viaf.org/viaf/89481306,588,588,,1
"Zanon, F. S.","Zanon, Francesco Saverio",http://viaf.org/viaf/89481310,http://viaf.org/viaf/89481306,588,588,,1
"Codolo, Sara","Codolo, Sara",http://viaf.org/viaf/895144647679541365570,,817,817,,1
"Torres, D.","Torres, Duilio",http://viaf.org/viaf/89526098,,107,107,,1
"Torres, Duilio","Torres, Duilio",http://viaf.org/viaf/89526098,,107,107,,1
"TORRES, DUILIO","Torres, Duilio",http://viaf.org/viaf/89526098,,107,107,,1
"Lazzaretti, Lorella","Lazzaretti, Lorella",http://viaf.org/viaf/89551150,,1443,1443,,1
"Benvenuti, Feliciano","Benvenuti, Feliciano",http://viaf.org/viaf/89634725,,965,965,,1
"Cesàreo, Massimo","Cesareo, Massimo",http://viaf.org/viaf/89710580,,1287,1287,,1
"Pallucchini, R.","Pallucchini, Rodolfo",http://viaf.org/viaf/89753449,,284,284,,1
"Pallucchini, Rodolfo","Pallucchini, Rodolfo",http://viaf.org/viaf/89753449,,284,284,,1
"Gabrielli, Gabriella Pross","Pross Gabrielli, Gabriella ",http://viaf.org/viaf/89758999,,1410,1410,,1
"Riva, Serafino","Riva, Serafino",http://viaf.org/viaf/89766956,,1021,1021,,1
"De Rubertis, A.","De Rubertis, A.",http://viaf.org/viaf/89767751,,243,243,,2
"Lopez, R.","Lopez, R.",http://viaf.org/viaf/89773778,,709,709,,2
"Vega, Lope de","Vega, Lope de",http://viaf.org/viaf/89773778,,1130,1130,,2
"Gianniotti, Teo","Gianniotti, Teo",http://viaf.org/viaf/89774228,,1360,1360,,1
"Schulz, Juergen","Schulz, Juergen",http://viaf.org/viaf/89818424,,639,639,,1
"Pizzeghello, Jacopo","Pizzeghello, Jacopo",http://viaf.org/viaf/89970098,,1466,1466,,1
"Bertelli, Carlo","Bertelli, Carlo",http://viaf.org/viaf/90108838,,1451,1451,,1
"Gullino, G.","Gullino, Giuseppe",http://viaf.org/viaf/90142710,,768,768,,1
"Gullino, Giuseppe","Gullino, Giuseppe",http://viaf.org/viaf/90142710,,768,768,,1
"Bassi, Elena","Bassi, Elena",http://viaf.org/viaf/90163946,,698,698,,1
"Belloni, Gino","Belloni, Gino",http://viaf.org/viaf/90174668,,928,928,,1
"Belloni, G.","Belloni, Gino",http://viaf.org/viaf/90174668,,928,928,,1
"Abruzzetti, A.","Abbruzzetti, Alfonso",http://viaf.org/viaf/90200148,,266,266,,1
"Abbruzzetti, Alfonso","Abbruzzetti, Alfonso",http://viaf.org/viaf/90200148,,266,266,,1
"Zannini, Andrea","Zannini, Andrea",http://viaf.org/viaf/90226281,,729,729,,1
"Abruzzese, Alfonso","Abruzzese, Alfonso",http://viaf.org/viaf/90261870,,232,232,,1
"Brusin, G.","Brusin, Giovanni Battista",http://viaf.org/viaf/90283013,,486,486,,1
"Barbieri, Giuseppe","Barbieri, Giuseppe",http://viaf.org/viaf/90291230,,1210,1210,,1
"Ferro, Guido","Ferro, Guido",http://viaf.org/viaf/90325143,,826,826,,1
"Bortolotti, Luca","Bortolotti, Luca",http://viaf.org/viaf/90397057,,12,12,(1963-),1
"Melchiori, Luigi","Melchiori, Luigi",http://viaf.org/viaf/9043328,,741,741,,1
"Melchiori, L.","Melchiori, Luigi",http://viaf.org/viaf/9043328,,741,741,,1
"Andreazza, Fabio","Andreazza, Fabio",http://viaf.org/viaf/90502073,,945,945,,1
"Foletti, Ivan","Foletti, Ivan",http://viaf.org/viaf/90502278,,756,756,,1
"Simonetti, R.","Simonetti, Remy",http://viaf.org/viaf/90636687,http://viaf.org/viaf/107465101,1191,1191,,1
"Seneca, F.","Seneca, Federico",http://viaf.org/viaf/90637919,http://viaf.org/viaf/14762689,83,83,,1
"Santamaria, Carlo","Santamaria, Carlo",http://viaf.org/viaf/90658784,http://viaf.org/viaf/2715422,274,274,,1
"Zambotti, Pia Laviosa","Laviosa Zambotti, Pia ",http://viaf.org/viaf/90726948,,721,721,,1
"Fiorin, Alberto","Fiorin, Alberto",http://viaf.org/viaf/9100224,,1455,1455,,1
"Favalier, Sylvie","Favalier, Sylvie",http://viaf.org/viaf/91182692,,554,554,,1
"Zachariadou, Elizabeth A.","Zachariadou, Elizabeth A.",http://viaf.org/viaf/91480231,,513,513,,1
"Caselli, Letizia","Caselli, Letizia",http://viaf.org/viaf/91501820,,124,124,,1
"Lopez, Ceferino Caro","Lopez, Ceferino Caro",http://viaf.org/viaf/9154401,,1308,1308,,1
"Howard, Deborah","Howard, Deborah",http://viaf.org/viaf/91775698,,26,26,(1946-),1
"Pignatti, Sandro","Pignatti, Sandro",http://viaf.org/viaf/91878314,,1121,1121,,1
"Joost-Gaugier, Christiane L.","Joost-Gaugier, Christiane L.",http://viaf.org/viaf/91895744,,1113,1113,,1
"Scarsella, Alessandro","Scarsella, Alessandro",http://viaf.org/viaf/92166909,,673,673,,1
"Queller, Donald E.","Queller, Donald E.",http://viaf.org/viaf/92421232,,1250,1250,,1
"Katele, Irene B.","Katele, Irene Birute",http://viaf.org/viaf/92522611,,653,653,,1
"Stuard, Susan Mosher","Stuard, Susan Mosher",http://viaf.org/viaf/93017469,,1458,1458,,1
"Rose, Paul Lawrence","Rose, Paul Lawrence",http://viaf.org/viaf/93063879,,371,371,,1
"Montandon, Cléopâtre","Montandon, Cléopâtre",http://viaf.org/viaf/93109295,,564,564,,1
"Cozzi, Gaetano","Cozzi, Gaetano",http://viaf.org/viaf/93119258,,3,3,(1922-2001),1
"Cozzi, G.","Cozzi, Gaetano",http://viaf.org/viaf/93119258,,3,3,,1
"Zapperi, Roberto","Zapperi, Roberto",http://viaf.org/viaf/93404268,,773,773,,1
"Ivanoff, Nicola","Ivanoff, Nicola",http://viaf.org/viaf/93577887,,651,651,,1
"Ivanof, Nicola","Ivanoff, Nicola",http://viaf.org/viaf/93577887,,651,651,,1
"Neff, Mary","Neff, Mary Katherine",http://viaf.org/viaf/93599517,,852,852,,1
"Battilana, Marilla","Battilana, Marilla",http://viaf.org/viaf/93698881,,602,602,"Battilana Shankovsky, Marilla",1
"Shankovsky, Marilla Battilana","Battilana, Marilla ",http://viaf.org/viaf/93698881,,845,602,"Battilana Shankovsky, Marilla ",1
"Kepel, Gilles","Kepel, Gilles",http://viaf.org/viaf/93867456,,854,854,,1
"Zacchè, Gilberto","Zacchè, Gilberto",http://viaf.org/viaf/93915912,,1322,1322,,1
"Calabi, Donatella","Calabi, Donatella",http://viaf.org/viaf/93955574,,1117,1117,,1
"Ortalli, Gherardo","Ortalli, Gherardo",http://viaf.org/viaf/94270808,,1343,1343,,1
"Ball, James G.","Ball, James G.",http://viaf.org/viaf/94591447,,189,189,,2
"Ricorda, R.","Ricorda, Ricciarda",http://viaf.org/viaf/94680285,,1155,1155,,1
"Zaniolo, F.","Zaniolo, F.",http://viaf.org/viaf/94887272,,153,153,,2
"Holderlin, Federico","Holderlin, Friedrich",http://viaf.org/viaf/95147974,,767,767,,1
"De Michelis, C.","De Michelis, Cesare ",http://viaf.org/viaf/95296860,http://viaf.org/viaf/91649694,578,578,,1
"Béné, Charles","Béné, Charles",http://viaf.org/viaf/95322751,,477,477,,2
"Mutterle, A. M.","Mutterle, Anco Marzio",http://viaf.org/viaf/95550745,,241,241,,1
"Anelli, Francesco","Anelli, Francesco",http://viaf.org/viaf/95862534,,959,959,,1
"Cervellini, G. B.","Cervellini, Giovanni Battista",http://viaf.org/viaf/96413859,http://viaf.org/viaf/88802770,391,391,,1
"Piva, F.","Piva, F.",http://viaf.org/viaf/96462669,,909,909,,2
